@relation TestInstances

@attribute room {door,wall,kitchen,window,center}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
door,19,-45,-51,-70,-61,-75,0,0,0,0
door,19,-45,-48,-62,-61,-78,0,0,0,0
door,20,-45,-48,-62,-61,-78,0,0,0,0
door,20,-44,-48,-62,-61,-78,0,0,0,0
door,19,-44,-48,-62,-61,-78,0,0,0,0
door,19,-44,-48,-61,-60,-77,0,0,0,0
door,20,-43,-48,-61,-60,-77,0,0,0,0
door,20,-43,-53,-65,-60,-77,0,0,0,0
door,21,-42,-53,-65,-60,-77,0,0,0,0
door,21,-42,-49,-65,-62,-77,0,0,0,0
door,20,-42,-49,-65,-62,-77,0,0,0,0
door,21,-42,-49,-65,-62,-77,0,0,0,0
door,21,-42,-53,-68,-58,-72,0,0,0,0
door,20,-42,-53,-68,-58,-72,0,0,0,0
door,19,-43,-53,-68,-58,-72,0,0,0,0
door,19,-43,-53,-66,-58,-68,0,0,0,0
