@relation TestInstances

@attribute room {stube,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
gang,14.5,-37.1,0,10,36,36,36,36,36,36,28.25,28.25,18.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,13.9,-37.4,0,10,36,36,36,36,36,36,28.25,28.25,18.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,13.5,-37.5,0,10,36,36,36,36,36,36,28.25,28.25,18.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,13.2,-37.7,0,10,36,36,36,36,36,36,28.25,28.25,18.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,12.9,-37.8,0,10,36,36,36,36,36,36,28.25,28.25,18.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,12.9,-37.8,0,8,36,36,36,36,36,36,28,28,20,-8,-8,-8,-8,-8,-8
gang,13.3,-37.7,0,8,36,36,36,36,36,36,28,28,20,-8,-8,-8,-8,-8,-8
gang,13.7,-37.6,0,8,36,36,36,36,36,36,28,28,20,-8,-8,-8,-8,-8,-8
gang,13.7,-37.6,0,6,36,36,36,36,36,36,27.75,27.75,21.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
gang,14.6,-37.3,0,6,36,36,36,36,36,36,27.75,27.75,21.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
gang,14.7,-37.3,0,6,36,36,36,36,36,36,27.75,27.75,21.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
gang,14.2,-37.5,0,6,36,36,36,36,36,36,27.75,27.75,21.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
gang,14.1,-37.6,0,6,36,36,36,36,36,36,27.75,27.75,21.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
gang,14.4,-37.6,0,6,36,36,36,36,36,36,27.75,27.75,21.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
gang,14.4,-37.6,0,5,35,35,35,35,35,35,26.875,26.875,21.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,13.5,-38,0,5,35,35,35,35,35,35,26.875,26.875,21.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,14.1,-37.9,0,5,35,35,35,35,35,35,26.875,26.875,21.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,13.7,-38.1,0,5,35,35,35,35,35,35,26.875,26.875,21.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,13.2,-38.3,0,17,35,35,35,35,35,35,28.375,28.375,11.375,-6.625,-6.625,-6.625,-6.625,-6.625,-6.625
gang,13.3,-38.3,0,17,35,35,35,35,35,35,28.375,28.375,11.375,-6.625,-6.625,-6.625,-6.625,-6.625,-6.625
gang,13.6,-38.2,0,17,35,35,35,35,35,35,28.375,28.375,11.375,-6.625,-6.625,-6.625,-6.625,-6.625,-6.625
gang,14.2,-38,0,17,35,35,35,35,35,35,28.375,28.375,11.375,-6.625,-6.625,-6.625,-6.625,-6.625,-6.625
gang,14.2,-38,0,18,35,35,35,35,35,35,28.5,28.5,10.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
gang,14.8,-37.8,0,18,35,35,35,35,35,35,28.5,28.5,10.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
gang,15,-37.7,0,18,35,35,35,35,35,35,28.5,28.5,10.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
gang,15.3,-37.6,0,18,35,35,35,35,35,35,28.5,28.5,10.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
gang,15.3,-37.6,0,15,15,33,33,33,35,35,24.875,24.875,9.875,9.875,-8.125,-8.125,-8.125,-10.125,-10.125
gang,15.7,-37.4,0,15,15,33,33,33,35,35,24.875,24.875,9.875,9.875,-8.125,-8.125,-8.125,-10.125,-10.125
gang,15.2,-37.6,0,15,15,33,33,33,35,35,24.875,24.875,9.875,9.875,-8.125,-8.125,-8.125,-10.125,-10.125
gang,15.3,-37.6,0,15,15,33,33,33,35,35,24.875,24.875,9.875,9.875,-8.125,-8.125,-8.125,-10.125,-10.125
gang,15.6,-37.4,0,15,15,33,33,33,35,35,24.875,24.875,9.875,9.875,-8.125,-8.125,-8.125,-10.125,-10.125
gang,15.6,-37.4,0,15,15,31,31,31,35,35,24.125,24.125,9.125,9.125,-6.875,-6.875,-6.875,-10.875,-10.875
gang,15.4,-37.4,0,15,15,31,31,31,35,35,24.125,24.125,9.125,9.125,-6.875,-6.875,-6.875,-10.875,-10.875
gang,14.4,-37.7,0,15,15,31,31,31,35,35,24.125,24.125,9.125,9.125,-6.875,-6.875,-6.875,-10.875,-10.875
gang,14.1,-37.7,0,15,15,31,31,31,35,35,24.125,24.125,9.125,9.125,-6.875,-6.875,-6.875,-10.875,-10.875
gang,14.1,-37.7,0,17,17,33,33,33,37,37,25.875,25.875,8.875,8.875,-7.125,-7.125,-7.125,-11.125,-11.125
gang,14.4,-37.5,0,12,12,33,33,33,37,37,24.625,24.625,12.625,12.625,-8.375,-8.375,-8.375,-12.375,-12.375
gang,14.1,-37.6,0,12,12,33,33,33,37,37,24.625,24.625,12.625,12.625,-8.375,-8.375,-8.375,-12.375,-12.375
gang,14.2,-37.5,0,12,12,33,33,33,37,37,24.625,24.625,12.625,12.625,-8.375,-8.375,-8.375,-12.375,-12.375
gang,14.6,-37.2,0,12,12,33,33,33,37,37,24.625,24.625,12.625,12.625,-8.375,-8.375,-8.375,-12.375,-12.375
gang,14.6,-37.2,0,20,42,42,42,42,42,42,34,34,14,-8,-8,-8,-8,-8,-8
gang,14.4,-37.2,0,20,42,42,42,42,42,42,34,34,14,-8,-8,-8,-8,-8,-8
gang,14.7,-37.1,0,20,42,42,42,42,42,42,34,34,14,-8,-8,-8,-8,-8,-8
gang,14.6,-37.1,0,20,42,42,42,42,42,42,34,34,14,-8,-8,-8,-8,-8,-8
gang,14.6,-37.1,0,27,42,42,42,42,42,42,34.875,34.875,7.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
gang,14.3,-37.2,0,27,42,42,42,42,42,42,34.875,34.875,7.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
gang,14.4,-37.1,0,27,42,42,42,42,42,42,34.875,34.875,7.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
gang,14.3,-37.1,0,27,42,42,42,42,42,42,34.875,34.875,7.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
gang,14.3,-37.1,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,14.5,-37,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,14.7,-36.9,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,14.8,-36.8,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,15,-36.7,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,15,-36.7,0,17,42,42,42,42,42,42,33.625,33.625,16.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
gang,14.9,-36.6,0,17,42,42,42,42,42,42,33.625,33.625,16.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
gang,15,-36.5,0,17,42,42,42,42,42,42,33.625,33.625,16.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
gang,14.8,-36.6,0,17,42,42,42,42,42,42,33.625,33.625,16.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
gang,14.6,-36.7,0,17,42,42,42,42,42,42,33.625,33.625,16.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
