@relation TestInstances

@attribute room {stube,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,22.299999,-42.099998,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,22.299999,-42.099998,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,22.299999,-42,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,22.299999,-42,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,22.299999,-42,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,22.299999,-42,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,21.200001,-42.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,21.200001,-42.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,21.200001,-42.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,21.200001,-42.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,19.1,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
