@relation TestInstances

@attribute room {stube,kueche,nicola,badgross,badklein,reduit,tobias,joel,gangbad,gangeingang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,17.5,-29.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,15.7,-29,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,15.7,-29,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,15.7,-29,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,15.7,-29,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,13.8,-28.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,13.8,-28.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,13.8,-28.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,13.8,-28.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,11.5,-28.5,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,11.5,-28.5,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,11.5,-28.5,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,11.5,-28.5,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,8,-28.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,8,-28.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,8,-28.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,8,-28.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,5.4,-29.299999,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,5.4,-29.299999,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,5.4,-29.299999,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,5.4,-29.299999,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,3.4,-29.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,3.4,-29.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,3.4,-29.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,3.4,-29.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,2.8,-30.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,2.8,-30.9,0,1,34,34,34,34,34,34,25.625,25.625,24.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
stube,2.8,-30.9,0,2,35,35,35,35,35,35,26.5,26.5,24.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,2.8,-30.9,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,3.1,-32.299999,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,3.1,-32.299999,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,3.1,-32.299999,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,3.1,-32.299999,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,5,-33.5,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,5,-33.5,1,0,36,36,36,36,36,36,27.125,26.125,27.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
