@relation TestInstances

@attribute room {badklein,gang,badgross}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
badklein,12,-50,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,14,-49,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,16,-49,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,19,-48,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,20,-47,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,21,-47,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,21,-47,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,19,-47,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,18,-47,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,20,-46,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,18,-46,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,18,-46,-55,-67,-85,-85,-85,-85,-85,-85,-79,-24,-12,6,6,6,6,6,6
badklein,18,-46,-53,-71,-85,-85,-85,-85,-85,-85,-79.25,-26.25,-8.25,5.75,5.75,5.75,5.75,5.75,5.75
