@relation TestInstances

@attribute room {stube,kueche,badgross,badklein,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,22.7,-34,0,8,28,28,28,28,24,24,21,21,13,-7,-7,-7,-7,-3,-3
stube,23.4,-32.7,0,8,28,28,28,28,24,24,21,21,13,-7,-7,-7,-7,-3,-3
stube,23.4,-32.7,0,15,32,32,32,32,28,28,24.875,24.875,9.875,-7.125,-7.125,-7.125,-7.125,-3.125,-3.125
stube,22.2,-32.7,0,15,32,32,32,32,28,28,24.875,24.875,9.875,-7.125,-7.125,-7.125,-7.125,-3.125,-3.125
stube,17.9,-34.3,0,15,32,32,32,32,28,28,24.875,24.875,9.875,-7.125,-7.125,-7.125,-7.125,-3.125,-3.125
stube,14,-35.2,0,15,32,32,32,32,28,28,24.875,24.875,9.875,-7.125,-7.125,-7.125,-7.125,-3.125,-3.125
stube,14,-35.2,0,7,33,33,33,33,28,28,24.375,24.375,17.375,-8.625,-8.625,-8.625,-8.625,-3.625,-3.625
stube,9.6,-36,0,7,33,33,33,33,28,28,24.375,24.375,17.375,-8.625,-8.625,-8.625,-8.625,-3.625,-3.625
stube,9.3,-35.5,0,7,33,33,33,33,28,28,24.375,24.375,17.375,-8.625,-8.625,-8.625,-8.625,-3.625,-3.625
stube,5.4,-35.8,0,7,33,33,33,33,28,28,24.375,24.375,17.375,-8.625,-8.625,-8.625,-8.625,-3.625,-3.625
stube,3.1,-35.8,0,7,33,33,33,33,28,28,24.375,24.375,17.375,-8.625,-8.625,-8.625,-8.625,-3.625,-3.625
stube,3.1,-35.8,0,2,33,33,33,33,29,29,24,24,22,-9,-9,-9,-9,-5,-5
stube,1.5,-35.7,0,2,33,33,33,33,29,29,24,24,22,-9,-9,-9,-9,-5,-5
stube,2.3,-35.6,0,2,33,33,33,33,29,29,24,24,22,-9,-9,-9,-9,-5,-5
stube,5.1,-35.4,0,2,33,33,33,33,29,29,24,24,22,-9,-9,-9,-9,-5,-5
stube,4.1,-35.7,0,2,33,33,33,33,29,29,24,24,22,-9,-9,-9,-9,-5,-5
stube,4.1,-35.7,0,18,31,31,31,31,37,37,27,27,9,-4,-4,-4,-4,-10,-10
stube,6.9,-35.4,0,18,31,31,31,31,37,37,27,27,9,-4,-4,-4,-4,-10,-10
stube,8.2,-35.3,0,18,31,31,31,31,37,37,27,27,9,-4,-4,-4,-4,-10,-10
stube,12.1,-34.4,0,18,31,31,31,31,37,37,27,27,9,-4,-4,-4,-4,-10,-10
stube,12.1,-34.4,0,18,32,32,32,32,37,37,27.5,27.5,9.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,15.6,-33.1,0,18,32,32,32,32,37,37,27.5,27.5,9.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,14.1,-33.9,0,18,32,32,32,32,37,37,27.5,27.5,9.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,14.5,-33.8,0,18,32,32,32,32,37,37,27.5,27.5,9.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,13.6,-34.3,0,18,32,32,32,32,37,37,27.5,27.5,9.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,13.6,-34.3,0,16,31,31,31,31,36,36,26.5,26.5,10.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,9.6,-35.8,0,16,31,31,31,31,36,36,26.5,26.5,10.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,8.3,-36.3,0,16,31,31,31,31,36,36,26.5,26.5,10.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,7.8,-36.7,0,16,31,31,31,31,36,36,26.5,26.5,10.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,6.9,-37.2,0,16,31,31,31,31,36,36,26.5,26.5,10.5,-4.5,-4.5,-4.5,-4.5,-9.5,-9.5
stube,6.9,-37.2,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,6.1,-37.7,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,7.2,-38,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,6.2,-38.7,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,7.3,-39,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,7.4,-39.3,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,8,-39.5,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,9,-39.4,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,10.6,-39,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,11.4,-38.9,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,10.4,-39.2,0,12,31,31,31,31,36,36,26,26,14,-5,-5,-5,-5,-10,-10
stube,10.4,-39.2,0,8,43,43,43,43,36,36,31.5,31.5,23.5,-11.5,-11.5,-11.5,-11.5,-4.5,-4.5
stube,11.8,-38.8,0,8,43,43,43,43,36,36,31.5,31.5,23.5,-11.5,-11.5,-11.5,-11.5,-4.5,-4.5
stube,10.1,-39.1,0,8,43,43,43,43,36,36,31.5,31.5,23.5,-11.5,-11.5,-11.5,-11.5,-4.5,-4.5
stube,13.6,-37.6,0,8,43,43,43,43,36,36,31.5,31.5,23.5,-11.5,-11.5,-11.5,-11.5,-4.5,-4.5
stube,15.4,-36.3,0,8,43,43,43,43,36,36,31.5,31.5,23.5,-11.5,-11.5,-11.5,-11.5,-4.5,-4.5
stube,15.4,-36.3,0,5,32,32,32,32,35,35,25.375,25.375,20.375,-6.625,-6.625,-6.625,-6.625,-9.625,-9.625
stube,16.9,-34.7,0,5,32,32,32,32,35,35,25.375,25.375,20.375,-6.625,-6.625,-6.625,-6.625,-9.625,-9.625
stube,18.5,-32.6,0,5,32,32,32,32,35,35,25.375,25.375,20.375,-6.625,-6.625,-6.625,-6.625,-9.625,-9.625
stube,17.9,-31.5,0,5,32,32,32,32,35,35,25.375,25.375,20.375,-6.625,-6.625,-6.625,-6.625,-9.625,-9.625
stube,17.9,-31.5,0,7,32,32,32,32,32,32,24.875,24.875,17.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,15.6,-31.2,0,7,32,32,32,32,32,32,24.875,24.875,17.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,14.7,-30.2,0,7,32,32,32,32,32,32,24.875,24.875,17.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,13.3,-29.6,0,7,32,32,32,32,32,32,24.875,24.875,17.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,12.9,-28.8,0,13,32,32,32,32,32,32,25.625,25.625,12.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,10.3,-29.1,0,13,32,32,32,32,32,32,25.625,25.625,12.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,8.2,-29.4,0,13,32,32,32,32,32,32,25.625,25.625,12.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,5.1,-30.3,0,13,32,32,32,32,32,32,25.625,25.625,12.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,5.1,-30.3,0,9,32,32,32,32,32,32,25.125,25.125,16.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
stube,2.8,-31.1,0,9,32,32,32,32,32,32,25.125,25.125,16.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
stube,5.5,-31.6,0,9,32,32,32,32,32,32,25.125,25.125,16.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
stube,9.9,-31.5,0,9,32,32,32,32,32,32,25.125,25.125,16.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
stube,9.9,-31.5,0,12,39,39,39,39,39,39,30.75,30.75,18.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
stube,13.7,-31.1,0,12,39,39,39,39,39,39,30.75,30.75,18.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
stube,14.8,-31.5,0,12,39,39,39,39,39,39,30.75,30.75,18.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
stube,17.4,-31,0,12,39,39,39,39,39,39,30.75,30.75,18.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
stube,14.9,-33,0,12,39,39,39,39,39,39,30.75,30.75,18.75,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25
stube,14.9,-33,0,14,41,41,41,41,41,41,32.5,32.5,18.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,14.9,-33,0,14,42,42,42,42,42,42,33.25,33.25,19.25,-8.75,-8.75,-8.75,-8.75,-8.75,-8.75
stube,12.9,-34.3,0,14,42,42,42,42,42,42,33.25,33.25,19.25,-8.75,-8.75,-8.75,-8.75,-8.75,-8.75
stube,11.9,-35.1,0,14,42,42,42,42,42,42,33.25,33.25,19.25,-8.75,-8.75,-8.75,-8.75,-8.75,-8.75
stube,7.4,-36.8,0,14,42,42,42,42,42,42,33.25,33.25,19.25,-8.75,-8.75,-8.75,-8.75,-8.75,-8.75
stube,7.4,-36.8,0,12,44,44,44,44,44,44,34.5,34.5,22.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5
stube,9.1,-36.7,0,12,44,44,44,44,44,44,34.5,34.5,22.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5
