@relation TestInstances

@attribute room {bed,door,undefined}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
bed,19,-42,-48,-57,-82,-86,-71,-76,-86,-82
bed,19,-41,-48,-57,-82,-86,-71,-76,-86,-82
bed,21,-39,-48,-57,-82,-86,-71,-76,-86,-82
bed,23,-38,-48,-57,-82,-86,-71,-76,-86,-82
bed,24,-38,-48,-57,-82,-86,-71,-76,-86,-82
bed,24,-38,-60,-56,-82,-86,-71,-82,-86,-87
bed,26,-38,-60,-56,-82,-86,-71,-82,-86,-87
bed,27,-38,-60,-56,-82,-86,-71,-82,-86,-87
bed,27,-38,-60,-56,-82,-86,-70,-82,-86,-87
bed,24,-41,-60,-56,-82,-86,-70,-82,-86,-87
bed,23,-42,-60,-56,-82,-86,-70,-82,-86,-87
bed,22,-43,-60,-56,-82,-86,-70,-82,-86,-87
bed,23,-42,-60,-56,-82,-86,-70,-82,-86,-87
bed,23,-42,-59,-47,-82,-86,-70,-84,-86,-87
bed,22,-42,-59,-47,-82,-86,-70,-84,-86,-87
bed,21,-42,-59,-47,-82,-86,-70,-84,-86,-87
bed,20,-42,-59,-47,-82,-86,-70,-84,-86,-87
bed,19,-42,-59,-47,-82,-86,-70,-84,-86,-87
bed,20,-41,-59,-47,-82,-86,-70,-84,-86,-87
bed,20,-41,-63,-48,-82,-92,-70,-85,-86,-87
bed,23,-39,-63,-48,-82,-92,-70,-85,-86,-87
bed,23,-40,-63,-48,-82,-92,-70,-85,-86,-87
bed,27,-39,-63,-48,-82,-92,-70,-85,-86,-87
bed,25,-41,-63,-48,-82,-92,-70,-85,-86,-87
bed,23,-43,-63,-48,-82,-92,-70,-85,-86,-87
bed,23,-43,-59,-48,-82,-92,-71,-91,-86,-87
bed,25,-42,-59,-48,-82,-92,-71,-91,-86,-87
bed,26,-41,-59,-48,-82,-92,-71,-91,-86,-87
bed,25,-41,-59,-48,-82,-92,-71,-91,-86,-87
bed,25,-40,-59,-48,-82,-92,-71,-91,-86,-87
bed,21,-41,-59,-48,-82,-92,-71,-91,-86,-87
bed,21,-41,-61,-49,-82,-92,-71,-90,-86,-87
bed,20,-41,-61,-49,-82,-92,-71,-90,-86,-87
bed,21,-40,-61,-49,-82,-92,-71,-90,-86,-87
bed,21,-41,-61,-49,-82,-92,-71,-90,-86,-87
bed,21,-41,-57,-55,-82,-92,-71,-86,-86,-87
bed,22,-41,-57,-55,-82,-92,-71,-86,-86,-87
bed,24,-41,-57,-55,-82,-92,-71,-86,-86,-87
bed,23,-42,-57,-55,-82,-92,-71,-86,-86,-87
bed,23,-42,-57,-55,-82,-92,-72,-86,-86,-87
bed,23,-43,-57,-55,-82,-92,-72,-86,-86,-87
bed,24,-42,-57,-55,-82,-92,-72,-86,-86,-87
bed,24,-42,-53,-55,-90,-92,-74,-79,-86,-87
bed,25,-41,-53,-55,-90,-92,-74,-79,-86,-87
bed,22,-42,-53,-55,-90,-92,-74,-79,-86,-87
bed,22,-41,-53,-55,-90,-92,-74,-79,-86,-87
bed,20,-41,-53,-55,-90,-92,-74,-79,-86,-87
bed,20,-41,-51,-63,-86,-92,-74,-91,-86,-87
bed,20,-40,-51,-63,-86,-92,-74,-91,-86,-87
bed,16,-41,-51,-63,-86,-92,-74,-91,-86,-87
bed,13,-42,-51,-63,-86,-92,-74,-91,-86,-87
bed,13,-41,-51,-63,-86,-92,-74,-91,-86,-87
bed,14,-41,-51,-63,-86,-92,-74,-91,-86,-87
bed,14,-41,-53,-63,-85,-92,-74,-81,-86,-85
bed,15,-40,-53,-63,-85,-92,-74,-81,-86,-85
bed,16,-39,-53,-63,-85,-92,-74,-81,-86,-85
bed,17,-39,-53,-63,-85,-92,-74,-81,-86,-85
bed,17,-39,-51,-56,-86,-87,-77,-88,-87,-85
bed,20,-37,-51,-56,-86,-87,-77,-88,-87,-85
bed,23,-35,-51,-56,-86,-87,-77,-88,-87,-85
bed,23,-36,-51,-56,-86,-87,-77,-88,-87,-85
bed,23,-36,-41,-57,-82,-87,-77,-81,-87,-84
bed,22,-36,-41,-57,-82,-87,-77,-81,-87,-84
bed,24,-36,-41,-57,-82,-87,-77,-81,-87,-84
bed,24,-37,-41,-57,-82,-87,-77,-81,-87,-84
bed,23,-38,-41,-57,-82,-87,-77,-81,-87,-84
bed,23,-38,-37,-60,-82,-87,-77,-84,-87,-88
bed,23,-39,-37,-60,-82,-87,-77,-84,-87,-88
bed,24,-39,-37,-60,-82,-87,-77,-84,-87,-88
bed,24,-39,-56,-52,-80,-87,-77,-85,-87,-88
bed,24,-38,-56,-52,-80,-87,-77,-85,-87,-88
bed,25,-37,-56,-52,-80,-87,-77,-85,-87,-88
bed,25,-37,-46,-53,-85,-87,-77,-85,-87,-85
bed,24,-36,-46,-53,-85,-87,-77,-85,-87,-85
bed,24,-36,-46,-53,-85,-87,-76,-85,-87,-85
bed,26,-33,-46,-53,-85,-87,-76,-85,-87,-85
bed,26,-33,-45,-49,-83,-87,-76,-87,-87,-83
bed,27,-32,-45,-49,-83,-87,-76,-87,-87,-83
bed,26,-33,-45,-49,-83,-87,-76,-87,-87,-83
bed,24,-36,-45,-49,-83,-87,-76,-87,-87,-83
bed,22,-37,-45,-49,-83,-87,-76,-87,-87,-83
bed,21,-37,-45,-49,-83,-87,-76,-87,-87,-83
bed,21,-37,-45,-45,-83,-87,-76,-83,-87,-85
bed,19,-38,-45,-45,-83,-87,-76,-83,-87,-85
bed,20,-38,-45,-45,-83,-87,-76,-83,-87,-85
bed,19,-38,-45,-45,-83,-87,-76,-83,-87,-85
bed,22,-36,-45,-45,-83,-87,-76,-83,-87,-85
bed,22,-36,-45,-45,-83,-87,-74,-83,-87,-85
bed,23,-36,-45,-45,-83,-87,-74,-83,-87,-85
bed,23,-36,-45,-52,-79,-87,-74,-83,-87,-80
bed,24,-36,-45,-52,-79,-87,-74,-83,-87,-80
bed,25,-36,-45,-52,-79,-87,-74,-83,-87,-80
bed,23,-38,-45,-52,-79,-87,-74,-83,-87,-80
bed,22,-40,-45,-52,-79,-87,-74,-83,-87,-80
bed,22,-40,-38,-52,-83,-87,-74,-83,-87,-85
bed,24,-40,-38,-52,-83,-87,-74,-83,-87,-85
bed,23,-40,-38,-52,-83,-87,-74,-83,-87,-85
bed,20,-42,-38,-52,-83,-87,-74,-83,-87,-85
bed,21,-41,-38,-52,-83,-87,-74,-83,-87,-85
bed,21,-41,-47,-60,-87,-87,-74,-86,-87,-85
bed,21,-40,-47,-60,-87,-87,-74,-86,-87,-85
bed,19,-41,-47,-60,-87,-87,-74,-86,-87,-85
bed,20,-39,-47,-60,-87,-87,-74,-86,-87,-85
bed,20,-39,-47,-60,-87,-87,-72,-86,-87,-85
bed,21,-38,-47,-60,-87,-87,-72,-86,-87,-85
bed,22,-37,-47,-60,-87,-87,-72,-86,-87,-85
bed,22,-37,-63,-55,-87,-87,-72,-85,-87,-85
bed,21,-37,-63,-55,-87,-87,-72,-85,-87,-85
bed,23,-36,-63,-55,-87,-87,-72,-85,-87,-85
bed,25,-34,-63,-55,-87,-87,-72,-85,-87,-85
bed,23,-36,-63,-55,-87,-87,-72,-85,-87,-85
bed,25,-34,-63,-55,-87,-87,-72,-85,-87,-85
bed,26,-34,-63,-55,-87,-87,-72,-85,-87,-85
bed,26,-34,-58,-59,-88,-88,-72,-82,-87,-85
bed,24,-36,-58,-59,-88,-88,-72,-82,-87,-85
bed,23,-36,-58,-59,-88,-88,-72,-82,-87,-85
bed,23,-37,-58,-59,-88,-88,-72,-82,-87,-85
bed,24,-36,-58,-59,-88,-88,-72,-82,-87,-85
bed,23,-37,-58,-59,-88,-88,-72,-82,-87,-85
bed,23,-37,-56,-54,-81,-88,-72,-85,-87,-80
bed,21,-38,-56,-54,-81,-88,-72,-85,-87,-80
bed,22,-37,-56,-54,-81,-88,-72,-85,-87,-80
bed,23,-36,-56,-54,-81,-88,-72,-85,-87,-80
bed,24,-35,-56,-54,-81,-88,-72,-85,-87,-80
