@relation TestInstances

@attribute room {ne,nw,sw,se}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
ne,29,-26,-59,-42,-85,-82,-72,-81,-84,-85
ne,30,-25,-59,-42,-85,-82,-72,-81,-84,-85
ne,30,-24,-59,-42,-85,-82,-72,-81,-84,-85
ne,29,-25,-59,-42,-85,-82,-72,-78,-81,-85
ne,28,-26,-59,-42,-85,-82,-72,-78,-81,-85
ne,28,-26,-57,-50,-85,-85,-72,-82,-85,-85
ne,28,-25,-57,-50,-85,-85,-72,-82,-85,-85
ne,28,-25,-59,-43,-88,-84,-72,-82,-85,-85
ne,29,-24,-59,-43,-88,-84,-72,-82,-85,-85
ne,29,-25,-59,-43,-88,-84,-72,-82,-85,-85
ne,28,-26,-59,-43,-88,-84,-72,-82,-85,-85
ne,28,-26,-55,-39,-88,-84,-73,-86,-82,-85
ne,29,-25,-55,-39,-88,-84,-73,-86,-82,-85
ne,29,-25,-59,-41,-88,-84,-73,-83,-82,-85
ne,30,-24,-59,-41,-88,-84,-73,-83,-82,-85
ne,30,-25,-59,-41,-88,-84,-73,-83,-82,-85
ne,30,-25,-56,-45,-88,-84,-73,-82,-82,-85
ne,30,-26,-56,-45,-88,-84,-73,-82,-82,-85
ne,30,-26,-61,-38,-88,-84,-73,-80,-82,-85
ne,31,-25,-61,-38,-88,-84,-73,-80,-82,-85
ne,31,-25,-61,-47,-88,-84,-73,-84,-85,-85
ne,30,-26,-59,-48,-88,-84,-73,-86,-85,-85
ne,29,-28,-59,-48,-88,-84,-73,-86,-85,-85
ne,29,-28,-56,-47,-88,-87,-73,-84,-86,-85
ne,28,-28,-56,-47,-88,-87,-73,-84,-86,-85
ne,29,-28,-56,-47,-88,-87,-73,-84,-86,-85
ne,29,-28,-56,-50,-88,-84,-73,-80,-82,-85
ne,31,-26,-56,-50,-88,-84,-73,-80,-82,-85
ne,31,-27,-56,-50,-88,-84,-73,-80,-82,-85
ne,31,-26,-60,-47,-88,-84,-73,-83,-82,-85
ne,31,-26,-58,-51,-88,-83,-73,-85,-82,-85
ne,30,-27,-58,-51,-88,-83,-73,-85,-82,-85
ne,30,-27,-60,-52,-88,-87,-73,-83,-87,-85
ne,29,-28,-60,-52,-88,-87,-73,-83,-87,-85
ne,28,-29,-60,-52,-88,-87,-73,-83,-87,-85
ne,28,-29,-53,-43,-88,-83,-73,-82,-81,-85
ne,28,-28,-53,-43,-88,-83,-73,-82,-81,-85
ne,26,-28,-53,-43,-88,-83,-73,-82,-81,-85
ne,26,-27,-53,-43,-88,-83,-73,-82,-81,-85
ne,25,-27,-53,-43,-88,-83,-73,-82,-81,-85
ne,25,-27,-56,-50,-88,-83,-74,-82,-81,-85
ne,24,-27,-56,-50,-88,-83,-74,-82,-81,-85
ne,23,-26,-56,-50,-88,-83,-74,-82,-81,-85
ne,23,-26,-52,-47,-87,-83,-74,-85,-81,-85
ne,22,-26,-52,-47,-87,-83,-74,-85,-81,-85
ne,22,-25,-52,-47,-87,-83,-74,-85,-81,-85
ne,22,-25,-52,-52,-87,-77,-74,-81,-76,-85
ne,21,-26,-52,-52,-87,-77,-74,-81,-76,-85
ne,21,-25,-52,-52,-87,-77,-74,-81,-76,-85
ne,21,-25,-49,-50,-87,-80,-74,-80,-80,-85
ne,20,-25,-49,-50,-87,-80,-74,-80,-80,-85
ne,19,-22,-49,-50,-87,-80,-74,-80,-80,-85
ne,19,-20,-49,-50,-87,-80,-74,-80,-80,-85
ne,19,-20,-49,-41,-87,-80,-74,-80,-79,-85
ne,18,-19,-49,-41,-87,-80,-74,-80,-79,-85
ne,18,-18,-49,-41,-87,-80,-74,-80,-79,-85
ne,18,-18,-55,-41,-87,-80,-74,-78,-79,-85
ne,18,-16,-55,-41,-87,-80,-74,-78,-79,-85
ne,17,-17,-55,-41,-87,-80,-74,-78,-79,-85
ne,17,-16,-55,-41,-87,-80,-74,-78,-79,-85
ne,17,-16,-50,-43,-87,-86,-73,-82,-85,-85
ne,18,-15,-50,-43,-87,-86,-73,-82,-85,-85
ne,19,-14,-50,-43,-87,-86,-73,-82,-85,-85
ne,19,-14,-49,-48,-87,-86,-73,-79,-85,-85
ne,19,-13,-49,-48,-87,-86,-73,-79,-85,-85
ne,19,-13,-49,-49,-87,-81,-73,-80,-81,-85
ne,20,-12,-49,-49,-87,-81,-73,-80,-81,-85
ne,20,-12,-55,-60,-87,-81,-73,-79,-81,-85
ne,20,-13,-55,-60,-87,-81,-73,-79,-81,-85
ne,20,-13,-53,-51,-87,-86,-73,-80,-87,-85
ne,19,-13,-53,-51,-87,-86,-73,-80,-87,-85
ne,19,-13,-61,-43,-87,-86,-73,-86,-87,-85
ne,18,-13,-61,-43,-87,-86,-73,-86,-87,-85
ne,18,-13,-56,-49,-87,-85,-71,-88,-84,-85
ne,18,-14,-56,-49,-87,-85,-71,-88,-84,-85
ne,19,-13,-56,-49,-87,-85,-71,-88,-84,-85
ne,19,-13,-56,-45,-87,-85,-71,-82,-84,-89
ne,20,-12,-56,-45,-87,-85,-71,-82,-84,-89
ne,20,-12,-53,-45,-86,-85,-71,-80,-84,-89
ne,20,-13,-53,-45,-86,-85,-71,-80,-84,-89
ne,19,-13,-53,-45,-86,-85,-71,-80,-84,-89
ne,19,-14,-53,-45,-86,-85,-71,-80,-84,-89
ne,19,-14,-53,-46,-86,-85,-71,-79,-84,-87
ne,17,-15,-53,-46,-86,-85,-71,-79,-84,-87
ne,18,-14,-53,-46,-86,-85,-71,-79,-84,-87
ne,17,-15,-53,-46,-86,-85,-71,-82,-84,-88
ne,17,-15,-59,-62,-86,-81,-71,-79,-83,-88
ne,18,-14,-59,-62,-86,-81,-71,-79,-83,-88
ne,19,-13,-59,-62,-86,-81,-71,-79,-83,-88
