@relation TestInstances

@attribute room {wc,307,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
wc,20.3,-35.9,7,8,0,0,0,0,16,16,5.875,-1.125,-2.125,5.875,5.875,5.875,5.875,-10.125,-10.125
wc,19.3,-35.9,7,8,0,0,0,0,16,16,5.875,-1.125,-2.125,5.875,5.875,5.875,5.875,-10.125,-10.125
wc,17.4,-36.3,5,8,0,0,0,0,24,22,7.375,2.375,-0.625,7.375,7.375,7.375,7.375,-16.625,-14.625
wc,16.4,-36.1,5,8,0,0,0,0,24,22,7.375,2.375,-0.625,7.375,7.375,7.375,7.375,-16.625,-14.625
wc,15.6,-36,5,8,0,0,0,0,24,22,7.375,2.375,-0.625,7.375,7.375,7.375,7.375,-16.625,-14.625
wc,14.9,-35.9,5,8,0,0,0,0,24,22,7.375,2.375,-0.625,7.375,7.375,7.375,7.375,-16.625,-14.625
wc,14.9,-35.9,9,13,0,0,0,0,24,23,8.625,-0.375,-4.375,8.625,8.625,8.625,8.625,-15.375,-14.375
wc,15.4,-35.9,9,13,0,0,0,0,24,23,8.625,-0.375,-4.375,8.625,8.625,8.625,8.625,-15.375,-14.375
wc,16.3,-36.1,9,13,0,0,0,0,24,23,8.625,-0.375,-4.375,8.625,8.625,8.625,8.625,-15.375,-14.375
wc,17.9,-36.2,9,13,0,0,0,0,24,23,8.625,-0.375,-4.375,8.625,8.625,8.625,8.625,-15.375,-14.375
wc,17.9,-36.2,0,2,0,0,0,0,13,13,3.5,3.5,1.5,3.5,3.5,3.5,3.5,-9.5,-9.5
wc,20.2,-36,0,2,0,0,0,0,13,13,3.5,3.5,1.5,3.5,3.5,3.5,3.5,-9.5,-9.5
wc,20.9,-36.3,0,2,0,0,0,0,13,13,3.5,3.5,1.5,3.5,3.5,3.5,3.5,-9.5,-9.5
wc,20.7,-37,0,2,0,0,0,0,13,13,3.5,3.5,1.5,3.5,3.5,3.5,3.5,-9.5,-9.5
wc,20,-37.2,0,2,0,0,0,0,13,13,3.5,3.5,1.5,3.5,3.5,3.5,3.5,-9.5,-9.5
wc,19.1,-36.9,0,9,10,10,10,10,21,21,11.375,11.375,2.375,1.375,1.375,1.375,1.375,-9.625,-9.625
